instant_hour,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,total_rentals_hour,instant_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,total_rentals_day
14752,2012-09-11,3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343,40,421,461,620,0.5775,0.554292,0.52,0.0920542,1070,6697,7767
14753,2012-09-11,3,1,9,21,0,2,1,1,0.56,0.5303,0.6,0.1045,28,282,310,620,0.5775,0.554292,0.52,0.0920542,1070,6697,7767
14754,2012-09-11,3,1,9,22,0,2,1,1,0.56,0.5303,0.64,0.1045,27,189,216,620,0.5775,0.554292,0.52,0.0920542,1070,6697,7767
14755,2012-09-11,3,1,9,23,0,2,1,1,0.54,0.5152,0.68,0.1045,18,91,109,620,0.5775,0.554292,0.52,0.0920542,1070,6697,7767
14756,2012-09-12,3,1,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,8,41,49,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14757,2012-09-12,3,1,9,1,0,3,1,1,0.52,0.5,0.72,0.1045,2,19,21,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14758,2012-09-12,3,1,9,2,0,3,1,1,0.52,0.5,0.72,0.0896,2,9,11,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14759,2012-09-12,3,1,9,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0,7,7,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14760,2012-09-12,3,1,9,4,0,3,1,1,0.5,0.4848,0.72,0.0896,0,5,5,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14761,2012-09-12,3,1,9,5,0,3,1,1,0.5,0.4848,0.72,0.0896,4,44,48,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14762,2012-09-12,3,1,9,6,0,3,1,1,0.5,0.4848,0.72,0.0896,6,199,205,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14763,2012-09-12,3,1,9,7,0,3,1,1,0.52,0.5,0.72,0.0,24,533,557,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14764,2012-09-12,3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,43,727,770,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14765,2012-09-12,3,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.1343,50,278,328,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14766,2012-09-12,3,1,9,10,0,3,1,1,0.62,0.6061,0.61,0.1343,57,148,205,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14767,2012-09-12,3,1,9,11,0,3,1,1,0.66,0.6212,0.5,0.194,51,181,232,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14768,2012-09-12,3,1,9,12,0,3,1,1,0.68,0.6364,0.36,0.1343,88,264,352,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14769,2012-09-12,3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343,85,238,323,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14770,2012-09-12,3,1,9,14,0,3,1,1,0.7,0.6364,0.37,0.1642,78,200,278,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14771,2012-09-12,3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,75,243,318,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14772,2012-09-12,3,1,9,16,0,3,1,1,0.72,0.6515,0.37,0.1642,90,419,509,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14773,2012-09-12,3,1,9,17,0,3,1,1,0.7,0.6364,0.41,0.2985,114,811,925,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14774,2012-09-12,3,1,9,18,0,3,1,1,0.66,0.6212,0.44,0.2537,91,886,977,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14775,2012-09-12,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,78,557,635,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14776,2012-09-12,3,1,9,20,0,3,1,1,0.62,0.6212,0.57,0.1343,38,432,470,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14777,2012-09-12,3,1,9,21,0,3,1,1,0.6,0.6061,0.6,0.1343,27,279,306,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14778,2012-09-12,3,1,9,22,0,3,1,1,0.56,0.5303,0.64,0.0896,23,189,212,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14779,2012-09-12,3,1,9,23,0,3,1,1,0.56,0.5303,0.68,0.1045,16,111,127,621,0.599167,0.570075,0.577083,0.131846,1050,6820,7870
14780,2012-09-13,3,1,9,0,0,4,1,1,0.56,0.5303,0.73,0.0896,11,46,57,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14781,2012-09-13,3,1,9,1,0,4,1,1,0.54,0.5152,0.77,0.0896,6,22,28,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14782,2012-09-13,3,1,9,2,0,4,1,1,0.54,0.5152,0.77,0.0,0,9,9,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14783,2012-09-13,3,1,9,3,0,4,1,1,0.52,0.5,0.83,0.0,2,9,11,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14784,2012-09-13,3,1,9,4,0,4,1,1,0.52,0.5,0.83,0.0,0,6,6,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14785,2012-09-13,3,1,9,5,0,4,1,1,0.52,0.5,0.83,0.0,3,54,57,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14786,2012-09-13,3,1,9,6,0,4,1,1,0.5,0.4848,0.82,0.0,9,186,195,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14787,2012-09-13,3,1,9,7,0,4,1,1,0.54,0.5152,0.77,0.0,22,549,571,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14788,2012-09-13,3,1,9,8,0,4,1,1,0.56,0.5303,0.73,0.0,33,725,758,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14789,2012-09-13,3,1,9,9,0,4,1,1,0.6,0.6061,0.64,0.0896,46,292,338,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14790,2012-09-13,3,1,9,10,0,4,1,1,0.64,0.6212,0.61,0.0896,63,149,212,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14791,2012-09-13,3,1,9,11,0,4,1,1,0.66,0.6212,0.5,0.1642,71,183,254,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14792,2012-09-13,3,1,9,12,0,4,1,1,0.68,0.6364,0.44,0.1045,57,240,297,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14793,2012-09-13,3,1,9,13,0,4,1,1,0.7,0.6364,0.42,0.0,60,223,283,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14794,2012-09-13,3,1,9,14,0,4,1,1,0.72,0.6515,0.39,0.1343,60,214,274,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14795,2012-09-13,3,1,9,15,0,4,1,1,0.72,0.6515,0.42,0.1045,99,253,352,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14796,2012-09-13,3,1,9,16,0,4,1,1,0.72,0.6515,0.39,0.0896,85,406,491,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14797,2012-09-13,3,1,9,17,0,4,1,1,0.72,0.6515,0.42,0.194,97,787,884,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14798,2012-09-13,3,1,9,18,0,4,1,1,0.68,0.6364,0.57,0.2537,108,744,852,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14799,2012-09-13,3,1,9,19,0,4,1,1,0.64,0.6061,0.65,0.1343,80,594,674,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14800,2012-09-13,3,1,9,20,0,4,1,1,0.62,0.6061,0.69,0.1045,55,408,463,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14801,2012-09-13,3,1,9,21,0,4,1,1,0.62,0.6061,0.65,0.1045,26,291,317,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14802,2012-09-13,3,1,9,22,0,4,1,1,0.6,0.5909,0.69,0.1343,28,223,251,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14803,2012-09-13,3,1,9,23,0,4,1,1,0.58,0.5455,0.73,0.1045,33,137,170,622,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804
14804,2012-09-14,3,1,9,0,0,5,1,1,0.56,0.5303,0.73,0.0896,24,63,87,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14805,2012-09-14,3,1,9,1,0,5,1,1,0.56,0.5303,0.73,0.0896,6,35,41,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14806,2012-09-14,3,1,9,2,0,5,1,1,0.56,0.5303,0.73,0.0,7,23,30,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14807,2012-09-14,3,1,9,3,0,5,1,1,0.54,0.5152,0.77,0.0,5,9,14,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14808,2012-09-14,3,1,9,4,0,5,1,1,0.54,0.5152,0.77,0.0,1,11,12,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14809,2012-09-14,3,1,9,5,0,5,1,1,0.54,0.5152,0.83,0.0,1,40,41,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14810,2012-09-14,3,1,9,6,0,5,1,1,0.54,0.5152,0.88,0.0,8,144,152,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14821,2012-09-14,3,1,9,17,0,5,1,1,0.72,0.6667,0.51,0.194,137,757,894,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14822,2012-09-14,3,1,9,18,0,5,1,1,0.72,0.6515,0.45,0.2239,116,692,808,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14823,2012-09-14,3,1,9,19,0,5,1,1,0.68,0.6364,0.57,0.1642,83,496,579,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14824,2012-09-14,3,1,9,20,0,5,1,1,0.66,0.6212,0.61,0.1045,67,337,404,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14825,2012-09-14,3,1,9,21,0,5,1,1,0.64,0.6061,0.73,0.2239,42,270,312,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14826,2012-09-14,3,1,9,22,0,5,1,1,0.62,0.5758,0.83,0.194,40,189,229,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14827,2012-09-14,3,1,9,23,0,5,1,1,0.62,0.5909,0.78,0.0896,27,168,195,623,0.633333,0.594083,0.6725,0.103863,1379,6630,8009
14828,2012-09-15,3,1,9,0,0,6,0,1,0.6,0.5606,0.83,0.1045,38,169,207,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14829,2012-09-15,3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0.0,8,101,109,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14830,2012-09-15,3,1,9,2,0,6,0,1,0.58,0.5455,0.78,0.1045,18,75,93,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14831,2012-09-15,3,1,9,3,0,6,0,1,0.6,0.5909,0.73,0.2537,6,31,37,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14833,2012-09-15,3,1,9,5,0,6,0,1,0.58,0.5455,0.6,0.5224,1,15,16,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14834,2012-09-15,3,1,9,6,0,6,0,1,0.54,0.5152,0.49,0.4179,6,27,33,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14835,2012-09-15,3,1,9,7,0,6,0,1,0.54,0.5152,0.52,0.2836,10,63,73,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14836,2012-09-15,3,1,9,8,0,6,0,1,0.56,0.5303,0.49,0.4179,43,169,212,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14837,2012-09-15,3,1,9,9,0,6,0,1,0.6,0.6212,0.43,0.4179,79,263,342,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14838,2012-09-15,3,1,9,10,0,6,0,1,0.62,0.6212,0.41,0.3881,119,323,442,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14839,2012-09-15,3,1,9,11,0,6,0,1,0.64,0.6212,0.38,0.3881,228,399,627,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14840,2012-09-15,3,1,9,12,0,6,0,1,0.66,0.6212,0.36,0.3582,287,419,706,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14841,2012-09-15,3,1,9,13,0,6,0,1,0.68,0.6364,0.36,0.194,327,377,704,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14842,2012-09-15,3,1,9,14,0,6,0,1,0.68,0.6364,0.34,0.3284,325,390,715,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14847,2012-09-15,3,1,9,19,0,6,0,1,0.62,0.6212,0.41,0.1642,169,309,478,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14848,2012-09-15,3,1,9,20,0,6,0,1,0.6,0.6212,0.43,0.0896,89,241,330,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14849,2012-09-15,3,1,9,21,0,6,0,1,0.56,0.5303,0.52,0.1045,86,210,296,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14850,2012-09-15,3,1,9,22,0,6,0,1,0.56,0.5303,0.52,0.0,82,197,279,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14851,2012-09-15,3,1,9,23,0,6,0,1,0.54,0.5152,0.6,0.0,47,182,229,624,0.608333,0.585867,0.501667,0.247521,3160,5554,8714
14852,2012-09-16,3,1,9,0,0,0,0,1,0.54,0.5152,0.64,0.0,28,123,151,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14853,2012-09-16,3,1,9,1,0,0,0,1,0.54,0.5152,0.64,0.0,35,82,117,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14854,2012-09-16,3,1,9,2,0,0,0,1,0.52,0.5,0.63,0.0,27,62,89,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14855,2012-09-16,3,1,9,3,0,0,0,1,0.5,0.4848,0.68,0.0,10,38,48,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14856,2012-09-16,3,1,9,4,0,0,0,1,0.5,0.4848,0.72,0.0,2,6,8,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14857,2012-09-16,3,1,9,5,0,0,0,1,0.5,0.4848,0.72,0.0,3,10,13,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14858,2012-09-16,3,1,9,6,0,0,0,1,0.5,0.4848,0.72,0.0,9,26,35,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14859,2012-09-16,3,1,9,7,0,0,0,1,0.5,0.4848,0.77,0.1045,28,43,71,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14860,2012-09-16,3,1,9,8,0,0,0,1,0.54,0.5152,0.64,0.1642,34,94,128,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14861,2012-09-16,3,1,9,9,0,0,0,1,0.58,0.5455,0.6,0.1343,70,226,296,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14862,2012-09-16,3,1,9,10,0,0,0,1,0.62,0.6212,0.5,0.1045,160,330,490,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14863,2012-09-16,3,1,9,11,0,0,0,1,0.64,0.6212,0.47,0.1642,183,376,559,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14864,2012-09-16,3,1,9,12,0,0,0,1,0.66,0.6212,0.44,0.1642,188,468,656,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14865,2012-09-16,3,1,9,13,0,0,0,1,0.64,0.6212,0.41,0.1642,240,454,694,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14866,2012-09-16,3,1,9,14,0,0,0,1,0.66,0.6212,0.39,0.1343,225,410,635,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14867,2012-09-16,3,1,9,15,0,0,0,1,0.64,0.6212,0.41,0.1642,215,342,557,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14868,2012-09-16,3,1,9,16,0,0,0,1,0.64,0.6212,0.44,0.1642,194,402,596,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14869,2012-09-16,3,1,9,17,0,0,0,1,0.66,0.6212,0.41,0.0,177,393,570,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14870,2012-09-16,3,1,9,18,0,0,0,1,0.62,0.6212,0.5,0.1642,120,361,481,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14871,2012-09-16,3,1,9,19,0,0,0,1,0.62,0.6212,0.5,0.1343,91,312,403,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14872,2012-09-16,3,1,9,20,0,0,0,1,0.6,0.6212,0.53,0.1045,57,267,324,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14873,2012-09-16,3,1,9,21,0,0,0,1,0.6,0.6212,0.56,0.1045,43,148,191,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14874,2012-09-16,3,1,9,22,0,0,0,1,0.56,0.5303,0.68,0.0896,18,109,127,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14875,2012-09-16,3,1,9,23,0,0,0,1,0.54,0.5152,0.68,0.1045,9,85,94,625,0.58,0.563125,0.57,0.0901833,2166,5167,7333
14886,2012-09-17,3,1,9,10,0,1,1,2,0.62,0.6061,0.65,0.194,73,129,202,626,0.580833,0.55305,0.734583,0.151742,1022,5847,6869
14887,2012-09-17,3,1,9,11,0,1,1,2,0.62,0.6061,0.69,0.2239,61,191,252,626,0.580833,0.55305,0.734583,0.151742,1022,5847,6869
14888,2012-09-17,3,1,9,12,0,1,1,2,0.62,0.6061,0.69,0.194,62,233,295,626,0.580833,0.55305,0.734583,0.151742,1022,5847,6869
14890,2012-09-17,3,1,9,14,0,1,1,2,0.64,0.6061,0.65,0.2537,129,203,332,626,0.580833,0.55305,0.734583,0.151742,1022,5847,6869
14891,2012-09-17,3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537,82,256,338,626,0.580833,0.55305,0.734583,0.151742,1022,5847,6869
14892,2012-09-17,3,1,9,16,0,1,1,2,0.64,0.6061,0.69,0.2537,74,379,453,626,0.580833,0.55305,0.734583,0.151742,1022,5847,6869
14893,2012-09-17,3,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239,102,740,842,626,0.580833,0.55305,0.734583,0.151742,1022,5847,6869
14894,2012-09-17,3,1,9,18,0,1,1,2,0.62,0.5909,0.73,0.1642,66,708,774,626,0.580833,0.55305,0.734583,0.151742,1022,5847,6869
14895,2012-09-17,3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045,51,435,486,626,0.580833,0.55305,0.734583,0.151742,1022,5847,6869
14896,2012-09-17,3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,32,308,340,626,0.580833,0.55305,0.734583,0.151742,1022,5847,6869
14903,2012-09-18,3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836,0,6,6,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14904,2012-09-18,3,1,9,4,0,2,1,2,0.62,0.5455,0.94,0.3582,2,5,7,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14905,2012-09-18,3,1,9,5,0,2,1,2,0.64,0.5758,0.89,0.3284,3,45,48,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14906,2012-09-18,3,1,9,6,0,2,1,2,0.64,0.5758,0.89,0.3284,4,163,167,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14907,2012-09-18,3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,13,343,356,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14908,2012-09-18,3,1,9,8,0,2,1,2,0.66,0.6061,0.83,0.5522,32,640,672,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14909,2012-09-18,3,1,9,9,0,2,1,2,0.66,0.6061,0.83,0.5821,27,266,293,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14911,2012-09-18,3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418,36,115,151,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14913,2012-09-18,3,1,9,13,0,2,1,2,0.7,0.6667,0.74,0.5821,17,97,114,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14918,2012-09-18,3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,19,262,281,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14919,2012-09-18,3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985,22,302,324,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14920,2012-09-18,3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,19,271,290,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14921,2012-09-18,3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.194,21,186,207,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14923,2012-09-18,3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,11,67,78,627,0.623333,0.565067,0.8725,0.357587,371,3702,4073
14930,2012-09-19,3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537,6,166,172,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14931,2012-09-19,3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,16,529,545,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14932,2012-09-19,3,1,9,8,0,3,1,1,0.52,0.5,0.59,0.2239,39,758,797,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14933,2012-09-19,3,1,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537,26,336,362,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14934,2012-09-19,3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.194,23,169,192,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14935,2012-09-19,3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537,44,203,247,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14936,2012-09-19,3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,53,260,313,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14937,2012-09-19,3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537,55,234,289,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14938,2012-09-19,3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537,59,227,286,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14939,2012-09-19,3,1,9,15,0,3,1,1,0.62,0.6212,0.35,0.0,57,254,311,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14940,2012-09-19,3,1,9,16,0,3,1,1,0.62,0.6212,0.35,0.0,69,397,466,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14941,2012-09-19,3,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239,74,812,886,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14942,2012-09-19,3,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836,85,807,892,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14943,2012-09-19,3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,72,539,611,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14944,2012-09-19,3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,31,378,409,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14945,2012-09-19,3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642,25,324,349,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14946,2012-09-19,3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,31,198,229,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14947,2012-09-19,3,1,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896,17,106,123,628,0.5525,0.540404,0.536667,0.215175,788,6803,7591
14948,2012-09-20,3,1,9,0,0,4,1,1,0.5,0.4848,0.63,0.0,12,46,58,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14949,2012-09-20,3,1,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045,4,14,18,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14950,2012-09-20,3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896,2,9,11,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14951,2012-09-20,3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0.0,0,6,6,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14952,2012-09-20,3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045,0,6,6,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14953,2012-09-20,3,1,9,5,0,4,1,1,0.44,0.4394,0.77,0.1045,4,52,56,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14954,2012-09-20,3,1,9,6,0,4,1,1,0.44,0.4394,0.77,0.0,9,161,170,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14955,2012-09-20,3,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045,20,514,534,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14956,2012-09-20,3,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896,44,746,790,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14957,2012-09-20,3,1,9,9,0,4,1,1,0.56,0.5303,0.6,0.0896,25,330,355,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14958,2012-09-20,3,1,9,10,0,4,1,1,0.58,0.5455,0.53,0.0896,33,157,190,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14959,2012-09-20,3,1,9,11,0,4,1,1,0.62,0.6212,0.43,0.0,37,206,243,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14960,2012-09-20,3,1,9,12,0,4,1,1,0.62,0.6212,0.43,0.1343,57,233,290,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14961,2012-09-20,3,1,9,13,0,4,1,1,0.64,0.6212,0.44,0.1343,68,268,336,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14962,2012-09-20,3,1,9,14,0,4,1,1,0.64,0.6212,0.47,0.194,76,222,298,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14963,2012-09-20,3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.194,60,231,291,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14964,2012-09-20,3,1,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642,72,385,457,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14965,2012-09-20,3,1,9,17,0,4,1,1,0.64,0.6212,0.5,0.2239,91,885,976,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14966,2012-09-20,3,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,119,781,900,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14967,2012-09-20,3,1,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239,69,534,603,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
14968,2012-09-20,3,1,9,20,0,4,1,1,0.56,0.5303,0.64,0.1343,57,360,417,629,0.546667,0.532192,0.618333,0.118167,939,6781,7720
